Date,Open,High,Low,Close,Adj Close,Volume
7/1/2013,160.190002,162.199997,159.490005,160.229996,160.229996,0
7/2/2013,159.190002,161.600006,157.970001,161.600006,161.600006,0
7/3/2013,157.990005,160.25,157.990005,158.570007,158.570007,0
7/4/2013,158.740005,158.740005,158.740005,160,160,0
7/5/2013,159.830002,160,159.830002,159.949997,159.949997,0
7/8/2013,160.520004,160.520004,159.240005,160.440002,160.440002,0
7/9/2013,159.050003,161.449997,159.050003,159.059998,159.059998,0
7/10/2013,158.710007,161.75,158.710007,160.059998,160.059998,0
7/11/2013,159.139999,160.800003,159.139999,156.720001,156.720001,0
7/12/2013,158.679993,161.350006,158.679993,158.75,158.75,0
7/15/2013,159.369995,161.350006,159.369995,158.710007,158.710007,0
7/16/2013,159,161.199997,158.720001,158.979996,158.979996,0
7/17/2013,159,161.050003,159,158.199997,158.199997,0
7/18/2013,159.119995,161.25,159.119995,159.229996,159.229996,0
7/19/2013,158.830002,161.100006,158.830002,161.100006,161.100006,0
7/22/2013,158.600006,161.100006,158.539993,158.600006,158.600006,0
7/23/2013,159.100006,161.5,159.100006,161,161,0
7/24/2013,157.869995,161.5,157.869995,158.529999,158.529999,0
7/25/2013,158.619995,159.800003,158.619995,158.270004,158.270004,0
7/26/2013,158.350006,161.050003,158.350006,157.669998,157.669998,0
7/29/2013,158.389999,160.600006,158.389999,158.330002,158.330002,0
7/30/2013,158.490005,160.649994,158.490005,160.649994,160.649994,0
7/31/2013,158.240005,160.550003,158.240005,160.550003,160.550003,0
8/1/2013,157.589996,160.5,157.589996,157.679993,157.679993,0
8/2/2013,157.779999,159.5,157.779999,159.5,159.5,0
8/5/2013,157.820007,160.5,157.820007,156.869995,156.869995,0
8/6/2013,157.320007,160.5,157.320007,157.949997,157.949997,0
8/7/2013,157.529999,159.5,157.529999,156.860001,156.860001,0
8/8/2013,157.839996,157.839996,157.839996,157.080002,157.080002,0
8/9/2013,157.820007,160.009995,157.820007,159.800003,159.800003,0
8/12/2013,158.080002,158.130005,158.080002,159.949997,159.949997,0
8/13/2013,158.470001,160.199997,158.470001,160.199997,160.199997,0
8/14/2013,158.550003,158.550003,158.550003,160.399994,160.399994,0
8/15/2013,158.889999,161.100006,158.889999,160.800003,160.800003,0
8/16/2013,159.25,161.25,159.25,161.050003,161.050003,0
8/19/2013,159.449997,161.5,159.449997,159.320007,159.320007,0
8/20/2013,159.229996,161.399994,159.229996,159.720001,159.720001,0
8/21/2013,159.119995,161.399994,159.119995,158.729996,158.729996,0
8/22/2013,159.369995,161.75,159.369995,159.610001,159.610001,0
8/23/2013,159.149994,161.699997,159.149994,158.740005,158.740005,0
8/26/2013,159.360001,161.600006,159.360001,158.850006,158.850006,0
8/27/2013,159.580002,161.600006,159.580002,159.300003,159.300003,0
8/28/2013,159.759995,161.899994,159.740005,159.009995,159.009995,0
8/29/2013,160.479996,163.25,160.479996,159.800003,159.800003,0
8/30/2013,161.059998,163.100006,161.059998,163.100006,163.100006,0
9/2/2013,160.419998,160.610001,160.419998,161.570007,161.570007,0
9/3/2013,160.580002,160.580002,160.580002,160.789993,160.789993,0
9/4/2013,160.779999,160.779999,160.779999,160.639999,160.639999,0
9/5/2013,161.080002,161.080002,161.080002,160.529999,160.529999,0
9/6/2013,161.279999,161.279999,161.279999,162.210007,162.210007,0
9/9/2013,161.520004,161.520004,161.520004,160.520004,160.520004,0
9/10/2013,161.210007,161.210007,160.979996,160.770004,160.770004,0
9/11/2013,161.229996,161.229996,161.229996,160.940002,160.940002,0
9/12/2013,161.020004,161.020004,161.009995,160.550003,160.550003,0
9/13/2013,160.770004,160.770004,160.770004,160.990005,160.990005,0
9/16/2013,159.880005,160.020004,159.800003,159.75,159.75,0
9/17/2013,159.710007,159.710007,159.710007,160.169998,160.169998,0
9/18/2013,160.059998,160.059998,160.059998,159.720001,159.720001,0
9/19/2013,158.669998,158.669998,158.669998,158.149994,158.149994,0
9/20/2013,158.800003,158.820007,158.800003,158.889999,158.889999,0
9/23/2013,162.899994,162.899994,157.690002,158.970001,158.970001,0
9/24/2013,158.029999,162.899994,158.029999,157.960007,157.960007,0
9/25/2013,157.130005,160,157.130005,158.169998,158.169998,0
9/26/2013,159.039993,160,159.039993,156.970001,156.970001,0
9/27/2013,157.679993,161,157.679993,159.240005,159.240005,0
9/30/2013,157.940002,159.600006,157.940002,157.520004,157.520004,0
10/1/2013,159.339996,161.300003,159.339996,161.600006,161.600006,0
10/2/2013,159.850006,161.699997,159.850006,159.580002,159.580002,0
10/3/2013,159.270004,161.600006,159.270004,159.160004,159.160004,0
10/4/2013,159.550003,161.25,159.529999,158.960007,158.960007,0
10/7/2013,159.789993,161.199997,158.029999,159.830002,159.830002,0
10/9/2013,157.949997,159.600006,157.949997,157.539993,157.539993,0
10/10/2013,158.5,160.5,158.5,157.899994,157.899994,0
10/11/2013,158.199997,160.300003,158.199997,158.550003,158.550003,0
10/14/2013,158.25,158.25,157.960007,158.330002,158.330002,0
10/15/2013,157.990005,160.100006,157.880005,158.050003,158.050003,0
10/16/2013,157.850006,160,157.850006,157.410004,157.410004,0
10/17/2013,157.039993,160.050003,157.039993,158.119995,158.119995,0
10/18/2013,157.639999,159.699997,157.639999,156.529999,156.529999,0
10/21/2013,157.320007,159.75,157.320007,157.699997,157.699997,0
10/22/2013,157.220001,159.699997,157.220001,157.380005,157.380005,0
10/23/2013,157.080002,159.25,157.070007,156.039993,156.039993,0
10/24/2013,156.440002,158.75,156.440002,156.720001,156.720001,0
10/25/2013,156.639999,158.800003,156.639999,158.800003,158.800003,0
10/28/2013,156.369995,158.5,156.369995,156.660004,156.660004,0
10/29/2013,156.490005,156.830002,156.490005,156.539993,156.539993,0
10/30/2013,156.529999,159.050003,156.529999,156.929993,156.929993,0
10/31/2013,156.850006,156.850006,156.679993,156.860001,156.860001,0
11/1/2013,156.460007,156.460007,156.460007,157.389999,157.389999,0
11/4/2013,156.339996,158.75,156.339996,156.75,156.75,0
11/5/2013,156.240005,158.5,156.240005,156.270004,156.270004,0
11/6/2013,156.570007,158.25,156.490005,156.449997,156.449997,0
11/7/2013,156.229996,158.5,156.229996,158.25,158.25,0
11/8/2013,156.270004,158.600006,156.270004,157.309998,157.309998,0
11/11/2013,156.679993,156.679993,156.679993,156.880005,156.880005,0
11/12/2013,156.770004,158.75,156.770004,156.570007,156.570007,0
11/13/2013,157.169998,157.169998,157.089996,156.210007,156.210007,0
11/14/2013,157.009995,159.25,157.009995,156.300003,156.300003,0
11/15/2013,159.050003,159.050003,156.520004,156.869995,156.869995,0
11/18/2013,156.660004,156.660004,156.660004,156.029999,156.029999,0
11/19/2013,158.899994,158.899994,158.899994,158.899994,158.899994,0
11/20/2013,158.899994,158.899994,158.699997,158.899994,158.899994,0
11/21/2013,157.710007,158.75,156.649994,158.75,158.75,0
11/22/2013,158.75,158.75,158.75,158.75,158.75,0
11/25/2013,156.460007,158.600006,156.460007,155.960007,155.960007,0
11/26/2013,158.399994,158.399994,156.240005,158.5,158.5,0
11/27/2013,158.5,158.75,158.5,158.5,158.5,0
11/28/2013,156.410004,156.410004,156.410004,158.699997,158.699997,0
11/29/2013,156.220001,156.220001,156.210007,156.410004,156.410004,0
12/2/2013,156.5,156.5,156.169998,156.419998,156.419998,0
12/3/2013,156.240005,158.25,155.919998,158.300003,158.300003,0
12/4/2013,155.779999,158.5,155.779999,158.050003,158.050003,0
12/5/2013,156.380005,158.5,156.229996,158.5,158.5,0
12/6/2013,155.309998,158.600006,155.309998,158.600006,158.600006,0
12/9/2013,155.740005,158,155.740005,155.770004,155.770004,0
12/10/2013,156.210007,158.399994,155.929993,158.399994,158.399994,0
12/11/2013,155.800003,158.050003,155.800003,158.050003,158.050003,0
12/12/2013,156.139999,158.300003,156.139999,158.300003,158.300003,0
12/13/2013,157.039993,157.039993,156.550003,158.399994,158.399994,0
12/16/2013,156.389999,156.649994,156.160004,156.350006,156.350006,0
12/17/2013,156.990005,158.350006,156.990005,156.649994,156.649994,0
12/18/2013,156.619995,158.800003,156.619995,158.800003,158.800003,0
12/19/2013,158.339996,159.699997,158.339996,159.699997,159.699997,0
12/20/2013,159.149994,159.149994,157.020004,158.5,158.5,0
12/23/2013,156.720001,159.75,156.580002,156.789993,156.789993,0
12/24/2013,157.589996,159.699997,157.589996,159.699997,159.699997,0
12/25/2013,157.589996,160.050003,157.589996,159.699997,159.699997,0
12/26/2013,157.660004,160.050003,157.660004,160.050003,160.050003,0
12/27/2013,157.580002,159.699997,157.580002,159.699997,159.699997,0
12/30/2013,159.279999,160.199997,158.699997,159.399994,159.399994,0
12/31/2013,158.300003,161.050003,157.789993,161.050003,161.050003,0
1/1/2014,158.089996,158.089996,158.089996,160,160,0
1/2/2014,157.910004,158.75,156.610001,158.089996,158.089996,0
1/3/2014,156.669998,158.649994,156.440002,158.649994,158.649994,0
1/6/2014,157.059998,159.25,156.979996,157.089996,157.089996,0
1/7/2014,156.960007,159.100006,156.960007,159.100006,159.100006,0
1/8/2014,157.970001,159.699997,157.350006,159.699997,159.699997,0
1/9/2014,157.490005,159.5,156.800003,159.5,159.5,0
1/10/2014,157.240005,158.699997,157.240005,158.699997,158.699997,0
1/13/2014,156.419998,159.600006,156.389999,156.380005,156.380005,0
1/14/2014,157.429993,159.5,157.389999,159.5,159.5,0
1/15/2014,157.910004,159.5,157.529999,159.5,159.5,0
1/16/2014,157.800003,159.199997,157.479996,159.199997,159.199997,0
1/17/2014,157.630005,158.050003,157.630005,159.199997,159.199997,0
1/20/2014,158.850006,159.020004,157.270004,158.710007,158.710007,0
1/21/2014,157.369995,157.369995,157.139999,157.270004,157.270004,0
1/22/2014,159.300003,159.300003,157.270004,159.199997,159.199997,0
1/23/2014,157.389999,157.649994,157.389999,159.5,159.5,0
1/24/2014,157.039993,159.899994,157.039993,159.899994,159.899994,0
1/27/2014,158.899994,161.029999,158.899994,158.960007,158.960007,0
1/28/2014,160.979996,162.100006,160.910004,162.100006,162.100006,0
1/29/2014,160.669998,160.669998,159.970001,162,162,0
1/30/2014,160.029999,161.020004,160.029999,162.699997,162.699997,0
1/31/2014,161.589996,162.199997,160.100006,162.199997,162.199997,0
2/3/2014,160.860001,162.300003,160.610001,160.839996,160.839996,0
2/4/2014,160.410004,162.100006,160.410004,162.100006,162.100006,0
2/5/2014,160.970001,160.970001,160.630005,162.600006,162.600006,0
2/6/2014,160.770004,163.25,160.759995,163.199997,163.199997,0
2/7/2014,159.880005,163.100006,159.880005,163.100006,163.100006,0
2/10/2014,160.559998,163.050003,160.470001,160.380005,160.380005,0
2/11/2014,161.270004,162.610001,161.270004,162,162,0
2/12/2014,162.75,164,162.399994,162.610001,162.610001,0
2/13/2014,162.270004,164.5,162.270004,164.5,164.5,0
2/14/2014,163.130005,164.300003,160.690002,163.160004,163.160004,0
2/17/2014,160.830002,161.429993,160.729996,160.929993,160.929993,0
2/18/2014,161.440002,164.300003,160.830002,161.429993,161.429993,0
2/19/2014,160.399994,162.75,160.399994,162.75,162.75,0
2/20/2014,161.729996,165.740005,161.729996,163.5,163.5,0
2/21/2014,165.550003,165.550003,162.300003,165,165,0
2/24/2014,161.919998,164.449997,161.919998,161.910004,161.910004,0
2/25/2014,163.610001,165.5,161.5,164.300003,164.300003,0
2/26/2014,161.570007,165.5,161.570007,165.5,165.5,0
2/27/2014,163.630005,163.630005,163.619995,164.699997,164.699997,0
2/28/2014,162.720001,165,162.720001,165,165,0
3/3/2014,163.220001,165.100006,162.580002,162.889999,162.889999,0
3/4/2014,162.949997,164.5,161.990005,163.800003,163.800003,0
3/5/2014,162.220001,164.399994,161.509995,164.399994,164.399994,0
3/6/2014,163.699997,164.449997,162.050003,163.699997,163.699997,0
3/7/2014,160.830002,164.399994,160.830002,164.399994,164.399994,0
3/10/2014,162.740005,164.25,162.660004,162.720001,162.720001,0
3/11/2014,162.850006,164.300003,162.800003,164.300003,164.300003,0
3/12/2014,162.770004,165,162.490005,165,165,0
